epoch,loss,lr,val_loss
55,127.62736715678297,0.001,106.79421303786985
56,124.84505947626971,0.001,106.24254161535605
57,124.18990510268576,0.001,108.06516266688624
58,121.89301203213587,0.001,104.15017907524724
59,123.35409220647843,0.001,107.27214796842745
60,122.91324080954416,0.001,106.4616577279555
61,122.51907055553394,0.001,111.73336341276077
62,123.11330937243403,0.001,106.4820356358775
63,120.57690919976231,0.001,105.69874837447186
64,121.22945368986151,0.00090000004,104.79711760819022
65,123.00533888557655,0.00090000004,105.51624116170291
66,119.68962447833793,0.00090000004,105.00986596260111
67,118.73019036476606,0.00090000004,108.29650015989769
68,117.94919799637397,0.00081000006,104.53828461316166
69,119.58924119994782,0.00081000006,105.57629385516928
70,118.68481851473605,0.00081000006,106.11294403240069
71,120.51732392283952,0.00081000006,104.9227347860531
72,117.71341496048761,0.0007290001,105.86700528776863
73,118.23075429975496,0.0007290001,102.65739758058214
74,116.6263241752803,0.0007290001,104.36516076896167
75,118.83175804593405,0.0007290001,102.93800851430596
76,114.43980067343796,0.0007290001,103.18942677039978
77,114.97623317170792,0.0007290001,105.09891295305
78,118.9384047693023,0.0007290001,104.77766326674842
79,115.74995392604943,0.00065610005,103.44985733278072
80,114.08568122923286,0.00065610005,102.76189901185984
81,116.86720249498542,0.00065610005,103.27496842692669
82,114.43217061618047,0.00065610005,103.6776562044367
83,114.04800093327296,0.00059049006,102.82106073791307
84,113.25357558821264,0.00059049006,104.43841097920846
85,113.59149807876307,0.00059049006,102.79904732873182
86,111.86454251937013,0.00059049006,103.46296437035058
87,115.79433803087846,0.00053144107,103.33157211779012
88,112.78526147065875,0.00053144107,101.79903927320568
89,111.64539388149518,0.00053144107,103.10124468777796
90,112.63863947540804,0.00053144107,103.68646304154115
91,112.27197376293847,0.00053144107,102.51812938358295
92,111.76583811313373,0.00053144107,104.2865780052898
93,112.6546086008328,0.00053144107,104.08116762056771
94,111.89466167999274,0.00047829695,104.54374489133775
95,111.44048642136994,0.00047829695,102.54297379802044
96,110.81536596765906,0.00047829695,102.83232409254948
97,110.15069257240368,0.00047829695,102.2263030514169
98,110.22363984994489,0.00043046725,105.79114872556495
99,111.01782644144372,0.00043046725,102.17932932000411
100,110.92370760533821,0.00043046725,102.42572309123202
101,111.12006856237512,0.00043046725,102.55868582720403
102,109.00982264841053,0.00038742053,103.42055732735245
103,109.10288491390838,0.00038742053,102.16116752583538
104,111.25793904532317,0.00038742053,101.64599386475396
105,110.69096803996926,0.00038742053,102.66391821348066
106,109.01223842066702,0.00038742053,102.61855292397078
107,111.21801792396515,0.00038742053,102.82718438825597
108,109.0731217386148,0.00038742053,101.93795482991973
109,108.25310260596568,0.00038742053,101.87715919240588
110,107.16263203436932,0.00034867847,101.56098934710346
111,107.77899929965922,0.00034867847,101.28817682645247
112,108.63302928064786,0.00034867847,101.84427554318012
113,107.75585857072059,0.00034867847,101.90191078390906
114,108.21689723298542,0.00034867847,102.15590678377899
115,106.97030763990035,0.00034867847,103.16733169145922
116,106.17064422407961,0.00034867847,103.7682896008681
117,106.80506610005762,0.00031381063,103.20971744426723
118,107.65768297659102,0.00031381063,101.37363132267838
119,105.69693922267643,0.00031381063,101.66570649930665
120,107.49156942252944,0.00031381063,101.27077639013305
121,108.04232434202994,0.00031381063,101.32943401070338
122,108.8362396886875,0.00031381063,101.04137434585522
123,107.60037300130774,0.00031381063,103.9195179350266
124,107.90713739525837,0.00031381063,100.89339914946756
125,104.01337184178134,0.00031381063,101.685641082862
126,105.95118040518747,0.00031381063,102.39638417671114
127,105.25825018242344,0.00031381063,100.98195459712076
128,107.56546306348717,0.00031381063,101.60293176734999
129,106.82326176687808,0.00031381063,101.337865171832
130,104.8817312653598,0.00028242957,102.25699271295304
131,107.05396316274168,0.00028242957,101.25787203550082
132,107.5219194451239,0.00028242957,101.70245564560116
133,106.07371677348011,0.00028242957,101.98803428215577
134,108.821862487986,0.0002541866,101.2697032842421
135,105.82977400925903,0.0002541866,101.96362013770738
136,105.4238713260645,0.0002541866,101.76025231645136
137,105.40830848721193,0.0002541866,101.57601167410452
138,105.09930631286505,0.00022876794,101.97274159924171
139,103.99661054134671,0.00022876794,101.54383424785544
140,106.00151900392581,0.00022876794,101.89434593192489
141,104.27924872279142,0.00022876794,102.03786309525995
142,105.21416162132539,0.00020589115,102.28049771383677
143,104.66826195327788,0.00020589115,103.03851343763374
144,104.87803330281704,0.00020589115,101.83268442778787
145,104.22604193175717,0.00020589115,102.00942686677107
146,103.77807673165347,0.00018530204,101.89604984369493
147,104.24333395848363,0.00018530204,101.54683815600664
148,105.92752372778696,0.00018530204,100.99444204754528
149,104.50232524095696,0.00018530204,101.8848873757138
150,104.29891967773438,0.00016677183,101.85912689307322
151,104.08395947611787,0.00016677183,100.6182838054784
152,103.92040784153384,0.00016677183,101.39381770083779
153,103.77295128253098,0.00016677183,101.31841990207627
154,103.38733473473552,0.00016677183,101.5452250758252
155,105.04904288690652,0.00016677183,101.80431020964102
156,101.30906664377623,0.00016677183,101.34523007795455
157,103.23277027597413,0.00015009465,101.89642328247989
158,103.69160588180218,0.00015009465,101.79921555237406
159,103.49881975373813,0.00015009465,101.25247057987463
160,102.47360816777017,0.00015009465,101.14797424578641
161,104.42657996058439,0.00013508518,100.74639412360595
162,102.97764189123177,0.00013508518,101.66617816961926
163,102.87094531701683,0.00013508518,101.73929414841338
164,104.49278923772997,0.00013508518,101.83743112402239
165,104.07501531959258,0.00012157666,102.26071089960706
166,103.39078412668226,0.00012157666,101.31346651562815
167,104.47395548457564,0.00012157666,101.76429501870521
168,104.00350694457313,0.00012157666,101.99244395746709
169,102.82283661834505,0.000109418994,101.84741039665379
170,101.58010305122764,0.000109418994,101.3088603117028
171,104.14333641893522,0.000109418994,101.57253283409504
172,103.05836974853155,0.000109418994,101.01664248752287
173,102.14850220749607,9.8477096e-05,101.50523833736825
174,101.51022914731249,9.8477096e-05,101.8432117548204
175,106.4178234794435,9.8477096e-05,101.63396684951864
176,101.64427054765329,9.8477096e-05,101.20749223424336
177,100.78225875137075,8.8629386e-05,101.40731462423322
178,104.30478615613016,8.8629386e-05,101.74516011206343
179,102.75677211149419,8.8629386e-05,101.46312675107306
180,101.85538666363433,8.8629386e-05,101.53899704782586
181,103.04324341785448,7.976645e-05,101.11842772323001
182,104.689475395497,7.976645e-05,100.99473325112709
183,103.39487605101947,7.976645e-05,101.42000086504714
184,101.59987785633722,7.976645e-05,101.1908371266694
185,101.51175523050571,7.17898e-05,101.31413025656269
186,102.77013110732469,7.17898e-05,101.80088772553506
187,101.34747647344375,7.17898e-05,101.8473778385609
188,101.75312867427007,7.17898e-05,101.75289335978147
189,101.9180159129449,6.4610824e-05,101.83193850901407
190,102.7548487657438,6.4610824e-05,101.72591594364154
191,102.13077180344872,6.4610824e-05,101.30507011700394
192,101.91608153569807,6.4610824e-05,101.88750560199152
193,101.97384291762872,5.814974e-05,101.80456620000231
194,102.14889104603063,5.814974e-05,101.77777510170777
195,100.34108060627277,5.814974e-05,102.29623867899467
196,101.6887122597997,5.814974e-05,101.90925043353973
197,101.63383181799371,5.2334766e-05,101.98070532678918
198,100.56821407548944,5.2334766e-05,101.6400306201775
199,99.96955286227472,5.2334766e-05,101.74930257008488
200,102.52308251197746,5.2334766e-05,101.60600411059649
201,101.24746952141334,4.710129e-05,101.77350237034061
202,103.17456349536333,4.710129e-05,101.79940523010319
203,102.09543176916816,4.710129e-05,101.44566182957044
204,100.48052908543316,4.710129e-05,101.8670619714657
205,103.03900778647996,4.2391162e-05,101.40146199358522
206,103.06058027189843,4.2391162e-05,101.7401601543488
207,101.78436317258863,4.2391162e-05,101.76578419293035
208,101.39407774740046,4.2391162e-05,101.5970008022419
209,102.84614705506594,3.8152048e-05,101.77775263146094
210,102.08054314809787,3.8152048e-05,101.65925863657294
211,101.6976163712529,3.8152048e-05,101.64376590945923
