epoch,loss,lr,val_loss
0,426.41232347096314,0.001,333.98462409030736
1,326.6654459345876,0.001,272.96668675276186
2,302.1311457370772,0.001,266.6020667120158
3,294.2414445903214,0.001,255.30399120097258
4,280.7627256467024,0.001,239.10490935394253
5,266.53252052340906,0.001,227.34534415829964
6,256.9856977661828,0.001,219.30510079847883
7,249.52378308277906,0.001,213.2673016803221
8,239.2655589493573,0.001,202.36959225893276
9,232.29098008550122,0.001,201.0396220599542
10,226.70278240914035,0.001,194.5368330122705
11,219.79584594057403,0.001,187.0138122034124
12,213.06217544751908,0.001,180.4786460048786
13,209.64404296231575,0.001,181.8259210965559
14,203.7669083339716,0.001,175.042517279964
15,199.98554752678803,0.001,172.02863776414915
16,193.716555468925,0.001,165.4889674857659
17,193.32148927338335,0.001,174.47775042377148
18,199.26196654205356,0.001,163.9862618451472
19,185.46734111640313,0.001,161.4125388746743
20,182.5409884435729,0.001,155.9516208701948
21,180.75518026398174,0.001,154.10477936741617
22,177.37458690922395,0.001,153.32214461182164
23,173.596121273085,0.001,148.11410251211788
24,172.78182990476097,0.001,146.74121351887408
25,169.7832163344851,0.001,151.6292982992629
26,167.08582749709583,0.001,146.61041004906153
27,164.3318762621396,0.001,147.8688604598655
28,166.65114198282956,0.001,145.19330293714808
29,161.4211952777294,0.001,139.23830354815524
30,160.0517358235008,0.001,135.27357640251054
31,155.84472577108906,0.001,134.5890332395101
32,155.5963250453176,0.001,137.18071254316385
33,161.7354712264085,0.001,134.71212898033133
34,154.5499643594837,0.001,133.64484656279632
35,153.57677129318813,0.001,132.04997243584162
36,150.97296229762014,0.001,129.80437321155847
37,150.8049177394596,0.001,128.70397137110265
38,147.9787047657815,0.001,130.47880825448368
39,147.94757900443128,0.001,129.86528742018882
40,152.18077272708322,0.001,130.51314452895545
41,146.85340891481576,0.001,126.81191754366735
42,145.8618580405782,0.001,127.56637415901291
43,141.78234018466154,0.001,125.4701190378945
44,141.86354194269535,0.001,124.83492361820602
45,142.82203348422388,0.001,125.17097850107096
46,141.67165508427098,0.001,126.39898632471595
47,139.77326879595844,0.001,120.68845650973049
48,142.33607897596622,0.001,119.66761753561673
49,137.8926975733616,0.001,119.82470172099472
50,138.16498955105922,0.001,116.16953289880148
51,141.19876980123053,0.001,126.11648243249552
52,138.54507592346204,0.001,120.17237761402232
53,137.26402855844356,0.001,120.49456987882915
54,134.6564912339592,0.001,115.17594582693917
55,135.1801876475885,0.001,117.09663379640507
56,135.77161395406512,0.001,117.85674712839752
57,134.4847432184189,0.001,116.48441597419189
58,132.72359582529825,0.001,114.36367571674023
59,129.64382941647972,0.001,116.49637481656674
60,130.42543275572945,0.001,115.96779128585798
61,131.96567983384026,0.001,114.92487092637862
62,129.67060666423092,0.001,114.62104446624198
63,129.59191917694497,0.00095,112.63660471062911
64,127.48444920764452,0.00095,114.83299320110316
65,130.0989634968072,0.00095,113.06462728990007
66,129.24009783570082,0.00095,111.97947665008643
67,127.23091583766691,0.00095,112.88080226517134
68,129.11603887961328,0.00095,117.59079324494883
69,129.0396685615361,0.00095,112.80653056012572
70,128.85849255427715,0.00095,112.26216125488281
71,126.94189756338339,0.0009025,111.4639600923827
72,124.71514436069128,0.0009025,109.82601128075228
73,124.12484073659023,0.0009025,109.78352074874074
74,122.52830090041203,0.0009025,108.03813947437914
75,123.94515267037752,0.0009025,111.3179385454647
76,122.6043009298551,0.0009025,111.75460384381189
77,122.13272114672692,0.0009025,111.47217854828635
78,121.0677664730837,0.0009025,109.0754652258917
79,121.19334738158537,0.000857375,109.42600696043348
80,120.8815356790831,0.000857375,109.80340896590056
81,121.23612091206006,0.000857375,107.53698118314323
82,118.33472744070878,0.000857375,108.31294979828897
83,120.28555700795549,0.000857375,109.62789603949362
84,119.77200851102633,0.000857375,105.9153375021241
85,119.32375659013684,0.000857375,107.03948634523583
86,119.49348266974748,0.000857375,107.6724309460305
87,118.51999771919226,0.000857375,110.71984151149795
88,119.9617394373534,0.000857375,109.54298751617989
89,119.53589844065277,0.0008145062,106.17152272848259
90,119.03424474244477,0.0008145062,108.75819428932526
91,116.5850526221362,0.0008145062,109.34688101009446
92,118.01205384497548,0.00077378086,105.84171563956714
93,117.50917499436876,0.00077378086,108.36728387129934
94,116.23422374077897,0.00077378086,105.56586562012244
95,116.02419619285781,0.00077378086,105.39492515949122
96,117.18532641236098,0.00077378086,106.16266180544483
97,116.03242908649095,0.00077378086,104.80551589162727
98,115.65682122658608,0.00077378086,106.163716038623
99,115.87720635880807,0.00077378086,107.05688084849226
100,114.58719919081256,0.00077378086,105.6164567662617
101,115.86544162976247,0.00077378086,104.84786192405365
102,114.35905042982493,0.0007350918,104.47837650942367
103,114.4662439779418,0.0007350918,104.85140091417684
104,116.45977279885066,0.0007350918,106.86688502851541
105,114.35942621973027,0.0007350918,104.57249528534558
106,114.83576535846824,0.0007350918,103.96331500290032
107,114.42357365742731,0.0007350918,104.10736333107462
108,114.06257084897368,0.0007350918,105.11695821661698
109,115.39655624701709,0.0007350918,105.62276794728608
110,113.52694560916972,0.0007350918,104.37444650422617
111,111.69297217236976,0.0006983372,105.46600860530144
112,111.37985036947696,0.0006983372,103.55824682971205
113,113.07615254494854,0.0006983372,104.76843597707123
114,111.01797697198761,0.0006983372,104.37630193036301
115,111.24432376424849,0.0006983372,103.75818684841201
116,110.1970408401634,0.0006983372,103.62581374745108
117,113.05599312377132,0.00066342036,102.91101082413589
118,112.49122066606381,0.00066342036,102.19962055112059
119,112.00627250116433,0.00066342036,103.84353132893268
120,112.75578144032468,0.00066342036,103.10985614354577
121,113.97252164901421,0.00066342036,103.0054661538752
122,110.9540988745982,0.00066342036,103.5133600695945
123,110.6770382776005,0.0006302493,103.28511832428798
124,108.1966849754763,0.0006302493,103.91272170971338
125,109.54649797874288,0.0006302493,102.17396928109109
126,112.0486237511664,0.0006302493,103.36057547826388
127,108.84630992647317,0.0006302493,104.51085734956375
128,109.28216895518261,0.0006302493,105.4407535147334
129,111.13210564295049,0.0006302493,102.61081529201421
130,112.39339222466671,0.00059873686,105.93943347377757
131,109.47157914613888,0.00059873686,103.94740421610668
132,107.40836392619201,0.00059873686,103.6845587823624
133,109.85842681408633,0.0005688,102.75093240871081
134,108.90707271832493,0.0005688,101.49162887425734
135,107.87049691194024,0.0005688,101.9614211921405
136,107.93081389171223,0.0005688,102.4310658882051
137,109.32255827975932,0.0005688,102.29265841966541
138,107.63064878247796,0.0005688,102.76283036343649
139,108.56856997395627,0.00054036,103.85218056290542
140,107.6853231566379,0.00054036,102.57935089865254
141,109.14280350500337,0.00054036,103.48054270022153
142,107.57124746195153,0.000513342,102.55484269384922
143,108.01274982977587,0.000513342,102.558642730549
144,106.75676174594108,0.000513342,101.67405190964647
145,105.56812626908858,0.00048767487,101.26873339234054
146,106.08228408005981,0.00048767487,102.54692406249738
147,106.86045769682018,0.00048767487,102.34034630665846
148,109.61523540930332,0.00048767487,101.15486817815763
149,104.3489401936154,0.00048767487,101.41518945417394
150,105.83078229736482,0.00048767487,102.17764588713518
151,107.43198171668281,0.00048767487,100.97865441278279
152,106.87138524337985,0.00048767487,101.70873786606671
153,106.06352192868468,0.00048767487,100.47390794600375
154,106.81087559847397,0.00048767487,102.5949702114347
155,103.7964602701025,0.00048767487,100.48530224596263
156,106.9766718096153,0.00048767487,101.47949982508936
157,104.59821909760313,0.00048767487,100.94815170828946
158,107.47905926962781,0.00046329113,102.15064320630853
159,106.21062793767882,0.00046329113,101.67378097189996
160,105.480900213735,0.00046329113,101.66767663679113
161,104.90085507705949,0.00044012658,102.71456568274411
162,104.32525008714528,0.00044012658,101.56817945732338
163,104.33326557761829,0.00044012658,102.13521447268772
164,105.46573888242634,0.00041812024,100.962470287155
165,106.01616496907089,0.00041812024,101.44981601440561
166,104.25330884572752,0.00041812024,101.96480964308266
167,105.5251805858222,0.00039721423,100.90464106640677
168,105.05205309242733,0.00039721423,101.54486822339312
169,104.74185314978725,0.00039721423,101.67407623192678
170,103.1322431457764,0.0003773535,102.65811431753649
171,101.83455190190077,0.0003773535,101.6520416800625
172,103.87248454856993,0.0003773535,102.51047059416643
173,105.23529803448781,0.00035848585,102.4958539444445
174,104.43074296231062,0.00035848585,101.82012790307067
175,103.84717417778708,0.00035848585,102.64112472943921
176,103.5119313564377,0.00034056156,102.58817971431351
177,103.63088323475313,0.00034056156,102.01195141785126
178,104.95760516931355,0.00034056156,102.02301108977977
179,102.96421448982845,0.0003235335,102.88018606249423
180,104.21108030624438,0.0003235335,101.96624850100017
181,106.42949974579624,0.0003235335,101.19496005639098
182,102.5299774610667,0.00030735682,102.30401453167744
183,103.91482581585589,0.00030735682,101.82827279391017
184,104.25028239376253,0.00030735682,101.36569794881228
185,103.61896136076973,0.00029198898,102.02051994086081
186,101.26701072195826,0.00029198898,101.31356618944736
187,104.89556212388034,0.00029198898,102.74366890551836
188,100.59372251938095,0.00027738954,100.62699186200102
189,102.10203070482724,0.00027738954,101.27763995243322
190,101.97479444451908,0.00027738954,100.99218211599118
191,102.81751395830142,0.00026352005,100.85412623879733
192,104.00013527014626,0.00026352005,100.67202810416545
193,103.7873889103535,0.00026352005,100.7696943600631
194,102.85361321304711,0.00025034405,101.70814664125699
195,101.81899025016462,0.00025034405,101.6298419038668
196,100.58369020819538,0.00025034405,101.9506793242392
197,102.83227286197052,0.00023782684,100.95415028081416
198,101.86993203916154,0.00023782684,101.39250891139504
