epoch,loss,lr,val_loss
0,354.67674962171844,0.001,279.35914888801943
1,309.28248187939175,0.001,275.02219722760094
2,293.7617093302795,0.001,248.08050656754014
3,270.5573370698482,0.001,225.8951614166817
4,248.61962745854706,0.001,206.73388175267795
5,226.03768242408324,0.001,193.6396946236091
6,206.41566656773387,0.001,169.54100314426114
7,192.49985891169646,0.001,166.50909831931077
8,183.7148457574814,0.001,164.16879705148403
9,175.07999941499932,0.001,148.6493943129395
10,169.6734315251691,0.001,153.03235243521752
11,165.3229567133473,0.001,136.61876334283585
12,159.22173024772115,0.001,136.4618716132372
13,155.6412757585603,0.001,133.38845518708357
14,150.46489184912613,0.001,130.6947708375728
15,152.53531257618135,0.001,125.14835381431047
16,146.89461097339273,0.001,127.50687113433084
17,148.18243251529495,0.001,121.93704607970733
18,142.38731460844744,0.001,121.96783573466136
19,141.98820767451912,0.001,122.3648961986046
20,139.73379007653548,0.001,121.90456866500969
21,138.6262558630039,0.001,121.09163334700014
22,137.07946127325127,0.001,120.73595510415181
23,136.59293450571278,0.001,116.104955572831
24,133.2763507415945,0.001,115.60206159024182
25,132.89409813588364,0.001,116.9902702028334
26,134.1741491740398,0.001,118.34886500505064
27,132.5221139922716,0.001,115.11050686288213
28,134.1914948043807,0.001,113.32797682912727
29,131.85963681707798,0.001,119.23000481561482
30,130.75112253921384,0.001,114.58216834145125
31,130.01982447097203,0.001,118.4130192561001
32,128.41959096227748,0.001,114.56721440037647
33,130.92617335230042,0.001,112.45417340664807
34,128.58950161597107,0.001,117.02473194028074
35,127.88115498950756,0.001,112.7006560508982
36,127.49737056609123,0.001,112.23188490821519
37,126.55523452420992,0.001,114.00286269469625
38,126.97478383446504,0.001,111.51664633909691
39,127.59519951740147,0.001,115.66048315849264
40,126.22433202728651,0.001,110.08337301547238
41,124.75073451139292,0.001,112.83016114690763
42,127.58858136911572,0.001,113.6299425364821
43,124.65731314639615,0.001,112.22456951530613
44,122.9964030694288,0.001,115.65771676953702
45,127.34061826464247,0.001,115.63342215500124
46,123.96330980256266,0.00080000004,113.80653785353188
47,122.35287309582667,0.00080000004,110.57540402683868
48,121.41570476778897,0.00080000004,115.55400423896045
49,120.25454344840938,0.00080000004,108.92054740340318
50,120.98971981633295,0.00080000004,112.04534988321372
51,123.18676658886132,0.00080000004,115.32420681831532
52,118.75727896516443,0.00080000004,111.59437001327694
53,121.08165078401414,0.00080000004,111.23144468969228
54,117.65078026137974,0.00080000004,109.07268078370714
55,118.53888523038269,0.00064000004,108.91541016575601
56,117.21548764966546,0.00064000004,109.40368209822478
57,116.19665732595857,0.00064000004,110.14861010788078
58,116.28939277251612,0.00064000004,108.40622415347976
59,117.29539210661137,0.00064000004,111.66406677770563
60,116.52748740878056,0.00064000004,108.42868754123643
61,117.46631644512566,0.00064000004,108.70592222613243
62,118.39855838802175,0.00064000004,107.04898958790059
63,118.88101706845636,0.00064000004,107.01586109329371
64,115.51086511437008,0.00064000004,109.50004984100703
65,114.63371684464276,0.00064000004,111.40519378367095
66,116.74716381802479,0.00064000004,109.09963507401316
67,115.56304160980089,0.00064000004,109.14490277119278
68,116.83310233141685,0.00064000004,108.16285566254153
69,113.76274971878532,0.00051200006,106.71880919131762
70,112.8687978765016,0.00051200006,106.04897426355282
71,113.7683195724986,0.00051200006,107.00869008524205
72,113.87905685132047,0.00051200006,106.35597193766101
73,111.25621870452282,0.00051200006,106.79309161521182
74,113.84930953802551,0.00051200006,109.19721934874767
75,114.07182432975343,0.00051200006,108.98456276013695
76,111.4935972103961,0.00040960003,107.2724500465598
77,112.82677478858648,0.00040960003,107.758688110286
78,111.38271935961806,0.00040960003,106.94232839877316
79,113.36307567135583,0.00040960003,107.43702401920241
80,111.80285617829173,0.00032768003,107.28769362600227
