epoch,loss,lr,val_loss
0,354.82568886196754,0.001,295.50832752920246
1,308.53640500797013,0.001,289.1321289193617
2,289.69033027052285,0.001,259.4034158643155
3,265.9234156933878,0.001,237.84759996785002
4,243.84192027188774,0.001,224.88018703768
5,223.5433061825059,0.001,191.440268904771
6,199.44002459965608,0.001,180.34368227785563
7,188.58557092726926,0.001,165.2102086674642
8,180.60443191084013,0.001,158.09438583750986
9,172.38171016674073,0.001,161.81722247229226
10,167.30740555114238,0.001,152.72015684068396
11,165.3088164718298,0.001,156.49745420789873
12,156.44568197025038,0.001,146.01760946206196
13,153.72658290006157,0.001,141.3082783142811
14,153.51576286861783,0.001,143.83813724046618
15,146.8079093799813,0.001,142.92099851286628
16,147.2079796084945,0.001,138.2537050503281
17,143.88036916101237,0.001,136.35391951580436
18,143.34162437578604,0.001,133.86996023995536
19,141.21653172497741,0.001,141.06427575591812
20,144.46340186425334,0.001,141.8803760926014
21,139.96373595493208,0.001,131.22951911573892
22,136.1825740103317,0.001,132.5966550046468
23,137.37563374117886,0.001,131.1359793461227
24,135.11438723134123,0.001,149.60179272578944
25,133.9054298400879,0.001,129.85741844955757
26,133.12103171515187,0.001,130.03787178998346
27,131.87722754200763,0.001,130.53845188620267
28,128.94785522422853,0.001,127.10487762352834
29,129.68724310140246,0.001,128.00637887858423
30,131.31837779154594,0.001,131.64284217908227
31,129.21061159410016,0.001,133.1876543579757
32,129.16126373722628,0.001,127.89697036169525
33,127.19129173608866,0.001,128.19411274288188
34,127.47819413202575,0.00080000004,136.02162676851168
35,126.66025737438741,0.00080000004,125.43670111798575
36,126.40709869714823,0.00080000004,125.12237904484111
37,125.23181688686377,0.00080000004,125.46549917317358
38,123.53505357688358,0.00080000004,126.61867320780851
39,124.86441496088977,0.00080000004,128.16256990852725
40,121.8201407941923,0.00080000004,130.50507578455415
41,121.6516832043843,0.00080000004,126.48723265487064
42,122.2306566190799,0.00064000004,124.29365351069498
43,121.86412524066233,0.00064000004,125.48524283338438
44,120.32692041889007,0.00064000004,124.63907868316683
45,121.18614043332575,0.00064000004,129.44997526469984
46,119.73715580005614,0.00064000004,124.28755248630085
47,122.27022122781408,0.00064000004,130.61457862403287
48,119.65674279097114,0.00064000004,125.16510998063134
49,120.39439677716095,0.00064000004,127.02983929135233
50,120.61657074406223,0.00064000004,122.61725464850568
51,117.74739758623221,0.00064000004,121.58994357952113
52,117.73249758182469,0.00064000004,123.06847315213606
53,118.99128326758768,0.00064000004,123.62536829242644
54,118.41942916019586,0.00064000004,122.38300276775749
55,115.83512225920666,0.00064000004,123.40168581101103
56,118.68302110427628,0.00064000004,123.37424894306253
57,116.56143392381969,0.00051200006,121.72664780826753
58,118.66794393066559,0.00051200006,122.20718206780553
59,116.56556062333398,0.00051200006,124.15158123667847
60,118.7035701421652,0.00051200006,122.23099158068861
61,116.05448085575453,0.00040960003,123.25717025412652
