epoch,loss,lr,val_loss
0,418.5174793077131,0.001,361.7099682800752
1,319.9975513162827,0.001,305.9709384479789
2,297.5405563373864,0.001,298.32904308413333
3,285.17544859160927,0.001,275.3446248645557
4,269.9678586103429,0.001,269.3240473303708
5,259.20859403929063,0.001,248.7118163308575
6,248.71134356588718,0.001,239.1188169452737
7,240.4343791966513,0.001,226.7731758715899
8,231.3993353728667,0.001,216.73243211854796
9,224.44756286466117,0.001,207.78941840183083
10,214.15868902993415,0.001,199.3226265584616
11,206.2170765635022,0.001,188.83999886190085
12,204.5332670530625,0.001,183.72766378794014
13,197.20749256200222,0.001,183.5793490548139
14,192.48516398852425,0.001,178.19377119840792
15,189.78677858924945,0.001,171.71578634489492
16,184.64312404805304,0.001,174.55193547659607
17,179.91629548462276,0.001,166.66812717261556
18,178.97746008228458,0.001,163.71895455955564
19,175.63879311553916,0.001,158.98477589968837
20,171.48695078432888,0.001,155.18277246329762
21,167.09356571928808,0.001,156.12197865323273
22,165.1522350206347,0.001,150.2227809918298
23,164.5813602313519,0.001,147.91127225586987
24,161.0143200377514,0.001,145.18589810577294
25,158.72626137945343,0.001,144.43502940373568
26,158.1868298014392,0.001,142.0454724370217
27,156.31573447906715,0.001,140.4782737461504
28,154.6216565203576,0.001,140.0520377809584
29,152.17984671639124,0.001,138.65448393038085
30,151.7821777802224,0.001,137.4237357118076
31,149.40247464432235,0.001,139.5418632826923
32,149.70832713962963,0.001,137.02392190509144
33,148.9023771895426,0.001,137.1415099196224
34,143.8012712101688,0.001,137.76645281798858
35,144.81579898506516,0.001,134.7394221353992
36,144.3301944256434,0.001,135.75339957953267
37,141.83207525381636,0.001,133.64204525563437
38,139.59695278624585,0.001,130.94792456375924
39,142.81021289284635,0.001,128.9933001377913
40,140.60064816727157,0.001,129.07351313344134
41,139.30492679113257,0.001,129.35283189685464
42,138.45557857195402,0.001,129.80915750571148
43,140.10437188973833,0.001,128.58168151888248
44,137.0800869005795,0.001,130.43230797985828
45,137.18245033848552,0.001,127.26311907578744
46,136.15696000508015,0.001,128.50380296225705
47,137.29985920715978,0.001,129.32027141108037
48,134.30656605194648,0.001,128.4711370826664
49,132.2630055831541,0.001,126.94815965728269
50,131.68280824038925,0.001,124.2114473254801
51,132.44749676046158,0.001,122.94320632819843
52,131.29919347387727,0.001,122.34642932699268
53,131.05624017703346,0.001,123.8824900822788
54,131.94543787971978,0.001,122.27930745453635
55,128.4291915506112,0.001,124.88846116112074
56,127.62571868702763,0.001,122.779939702707
57,127.19076621063272,0.001,124.32039945543005
58,128.37868234680408,0.001,123.04071158830128
59,126.31012319338004,0.00095,120.786436226391
60,126.1295601727344,0.00095,121.3315743140068
61,124.82623459230375,0.00095,119.62462665135827
62,125.18678323404293,0.00095,120.50957636520762
63,125.38126450456707,0.00095,121.38442629313238
64,125.14024031449817,0.00095,118.67099577579027
65,124.56364797042478,0.00095,120.92650615720821
66,124.04273371105218,0.00095,120.05147431206626
67,124.13870217948458,0.00095,125.41485666998219
68,121.91871426744174,0.00095,116.929708339474
69,122.13366826752006,0.00095,118.70910462605838
70,122.01056642407237,0.00095,117.91560382617659
71,121.0030196097459,0.00095,116.85721516839672
72,119.4546814868877,0.00095,118.30852898619229
73,120.29158904680598,0.00095,120.27429121367786
74,117.62287739137447,0.00095,116.13508710031479
75,119.62014550311153,0.00095,117.21705711848242
76,120.70979036580593,0.00095,117.91519007698166
77,120.90160840938921,0.00095,115.65798442115333
78,118.44046423125458,0.00095,114.80206016106202
79,117.08576449387365,0.00095,115.72205078256117
80,117.06130196873636,0.00095,116.34990246339464
81,118.3408490720564,0.00095,117.59945978642023
82,118.12496373212494,0.00095,115.76334246708166
83,115.95503294916915,0.0009025,114.36217145581763
84,115.17087209784677,0.0009025,113.36258188610303
85,114.21472733796676,0.0009025,113.60880078767475
86,114.97065580531898,0.0009025,116.43554399041689
87,117.2947536763931,0.0009025,117.5271397067192
88,115.05361243662469,0.0009025,114.32396308743223
89,114.89280353922285,0.000857375,116.27121390435929
90,114.7155447873936,0.000857375,115.31914471914125
91,115.60868656579791,0.000857375,114.86572436897121
92,114.31754315893275,0.0008145062,114.07446079274638
93,117.03982723299043,0.0008145062,111.97796723461049
94,111.79202170418422,0.0008145062,113.94194928916005
95,114.04319700224139,0.0008145062,112.0754089437417
96,112.26585104543175,0.0008145062,112.73854609898159
97,112.218400397444,0.0008145062,112.20181012179235
98,113.01606301700367,0.00077378086,111.022440655275
99,113.95646169293597,0.00077378086,113.87822814351378
100,114.28829635768636,0.00077378086,112.08648007205426
101,112.63027437511158,0.00077378086,112.82748420461292
102,110.62269865755202,0.00077378086,112.55059914430153
103,112.40230090851205,0.0007350918,116.40738792706253
104,111.68627500917465,0.0007350918,111.10955727779007
105,110.05431263617324,0.0007350918,114.4586311037123
106,113.82406577628092,0.0006983372,114.14072896791453
107,111.0209118636846,0.0006983372,111.88505382107613
108,111.12159783568768,0.0006983372,112.05157554290477
109,112.34447251302531,0.00066342036,112.55936912921779
110,110.30504902610828,0.00066342036,115.15951845392377
111,110.85080618259012,0.00066342036,113.51849717612426
112,108.60928583649624,0.0006302493,112.24613637954926
113,110.60960226103354,0.0006302493,112.31273515088729
114,111.46739471215996,0.0006302493,112.2512216619211
115,108.87886045748937,0.00059873686,109.98397071584338
116,108.01802157750333,0.00059873686,110.99011413213645
117,109.24800607404414,0.00059873686,109.45226371429149
118,109.70508827277276,0.00059873686,111.48163710449744
119,108.05838967418953,0.00059873686,112.11022409178901
120,108.65116091295162,0.00059873686,110.43502863342088
121,109.37635947222232,0.00059873686,112.92658956427323
122,110.2791579089526,0.0005688,109.97795549140709
123,106.56757128082289,0.0005688,113.51178720148498
124,105.479456663838,0.0005688,111.17524006287343
125,107.18825577498995,0.00054036,113.40609677291198
126,107.90831860232747,0.00054036,112.14769096661331
127,107.22754960740163,0.00054036,108.62473025050507
128,108.07491223387329,0.00054036,110.4490097570368
129,106.5973758689438,0.00054036,109.27178159359319
130,106.19689821298981,0.00054036,110.08418663180605
131,106.94576158495309,0.00054036,109.19888962070617
132,106.50868789472673,0.000513342,113.52967203470101
133,104.64465253412648,0.000513342,110.36306048105406
134,106.83207811282138,0.000513342,108.91710888199853
135,104.18601171757476,0.00048767487,111.09823542020247
136,106.4838939703878,0.00048767487,111.54624398924994
137,106.42662526185967,0.00048767487,112.38269659220596
138,105.36328998199218,0.00046329113,109.19238526275667
139,105.90359948441179,0.00046329113,109.75995164783122
140,106.610296274412,0.00046329113,110.20917676522063
141,105.40196658734594,0.00044012658,108.61268637029237
142,104.46682218147242,0.00044012658,108.43564922033651
143,105.74621803519386,0.00044012658,108.92956202882958
144,106.04876359640114,0.00044012658,110.50656518823479
145,105.89584326532197,0.00044012658,109.90798964126537
146,104.26922425000889,0.00044012658,111.1596777697767
147,104.46415960672695,0.00041812024,110.10150048146315
148,105.96989871948087,0.00041812024,109.94061072786948
149,104.7558716940668,0.00041812024,110.18519610313801
150,102.58563703649185,0.00039721423,111.55206811825008
151,104.43898500207618,0.00039721423,108.59133323562901
152,103.62580519170515,0.00039721423,110.67671848547062
153,103.5101486348117,0.0003773535,110.8956278750771
154,102.69921201656695,0.0003773535,109.48472128109056
155,104.2387728987737,0.0003773535,110.90586285125045
156,104.96398169622046,0.00035848585,110.53909155070205
157,104.05857119114279,0.00035848585,109.13346084283323
158,102.64088591689837,0.00035848585,108.27176985038979
159,105.87248410464241,0.00035848585,110.61322559885257
160,102.25399121620673,0.00035848585,108.61048329452694
161,102.80786702676289,0.00035848585,108.28878482609635
162,102.27037098545973,0.00035848585,108.60378057231965
163,103.07235981234544,0.00034056156,111.5606888669646
164,104.36233428490146,0.00034056156,110.24478220709156
165,103.95672030454968,0.00034056156,109.55665435135428
166,102.14465908513854,0.0003235335,110.6501512865503
167,104.8296127141758,0.0003235335,108.52190577817399
168,101.05898769538483,0.0003235335,109.79008633852261
169,103.01998902981532,0.00030735682,112.10226945231732
170,103.18532086508384,0.00030735682,108.43578379597238
171,104.75663837234296,0.00030735682,109.24771746708166
172,102.38824160846673,0.00029198898,108.78275837473147
173,101.7712507356893,0.00029198898,107.82957193802814
174,103.30848859479454,0.00029198898,108.6073764592057
175,103.01864524256915,0.00029198898,107.67648274455496
176,102.56545064008392,0.00029198898,108.12181687073344
177,103.0665129775775,0.00029198898,108.4101611832927
