epoch,loss,lr,val_loss
0,348.0607121658958,0.001,334.68385342803856
1,300.91563375672297,0.001,329.1846248245649
2,280.4901761107184,0.001,298.70493112598916
3,266.63565514534463,0.001,285.81818372683415
4,247.76067784374231,0.001,246.98674901189918
5,220.81196220992612,0.001,224.28234673161
6,201.0621437749657,0.001,191.29859798115896
7,187.88835905400873,0.001,184.33208412309722
8,175.43159323545237,0.001,174.66884663845107
9,170.10636771219484,0.001,163.8917121436491
10,163.06480843273562,0.001,162.92353792118848
11,155.93061333588304,0.001,150.90477861676897
12,152.91643991675937,0.001,141.7841243805358
13,149.4605040510693,0.001,152.30695697034596
14,147.53620504818943,0.001,142.7969160643351
15,143.72891007608442,0.001,141.03865293017265
16,142.07283213917492,0.001,144.09566513372928
17,140.16389630445792,0.001,132.37122825188231
18,138.89402326738855,0.001,132.8802272005829
19,137.7413964627394,0.001,134.6872391419047
20,134.9043869727089,0.001,136.0036314442898
21,133.36420510578313,0.001,140.50762960759704
22,134.0845884383219,0.001,136.2848589002894
23,129.66292547349312,0.00080000004,129.67426621286492
24,131.2265525077706,0.00080000004,127.9573069079734
25,130.00968435233702,0.00080000004,128.07013581928453
26,128.17303354506865,0.00080000004,131.65664538456213
27,128.33678836411306,0.00080000004,127.19421396552556
28,129.10140402241925,0.00080000004,130.7126073458269
29,127.77386731769315,0.00080000004,125.80406490534897
30,126.78478042798652,0.00080000004,126.39730542405208
31,127.44859684521879,0.00080000004,122.82264908607229
32,126.90022124738044,0.00080000004,124.70861105913762
33,127.23617755200337,0.00080000004,123.96087457183609
34,123.35494738589867,0.00080000004,127.69900314380224
35,128.43159479169702,0.00080000004,122.26835078353145
36,124.63147966185612,0.00080000004,125.25886330773572
37,124.43791904101522,0.00080000004,124.25308361934412
38,122.61895031082886,0.00080000004,125.13390144651353
39,122.34246647456787,0.00080000004,128.43589132044676
40,122.68251457657189,0.00080000004,124.94182272807612
41,122.26712855375426,0.00064000004,125.15797770138586
42,120.50516008342281,0.00064000004,124.03909502531353
43,121.92848516499028,0.00064000004,123.5205324953532
44,120.97174648582244,0.00064000004,124.56262670859103
45,120.28164817405182,0.00051200006,124.84950486622614
