epoch,loss,lr,val_loss
0,410.06282204142457,0.001,372.65406420714874
1,311.1943763555777,0.001,327.5057059512359
2,292.2983374840782,0.001,320.1272055751911
3,278.99135828097263,0.001,293.98753901070864
4,262.02166486774905,0.001,276.9845250638804
5,251.00374168029077,0.001,266.8997807815175
6,241.68611960466427,0.001,254.10516167301626
7,233.5561689278775,0.001,251.27120843840208
8,225.78072614653985,0.001,231.38481625271152
9,221.30922483251265,0.001,225.7089682311684
10,213.2862337533119,0.001,218.92873955387563
11,206.07672337394447,0.001,208.81572299715526
12,197.61588361686339,0.001,199.4892103889703
13,196.8386959847724,0.001,199.16937437784787
14,191.87371392827328,0.001,188.507117143379
15,185.06119655653416,0.001,183.14362845743509
16,183.02033847916383,0.001,179.5501188448241
17,178.6546762570813,0.001,175.84588567321973
18,172.58439647301316,0.001,180.59383129279672
19,173.3215120230148,0.001,169.7629001670698
20,167.3211324068642,0.001,164.28442663075973
21,164.47934651414354,0.001,157.41952705588173
22,163.01590420990243,0.001,161.70914807509146
23,160.48946573564268,0.001,157.81594844535394
24,159.54636744282536,0.001,155.93621772905425
25,157.00881205506585,0.001,152.06474277156252
26,153.45839299886777,0.001,149.19052790263797
27,152.7622381972634,0.001,152.1327653305103
28,152.9144017803135,0.001,148.15364674569201
29,151.5928357189172,0.001,153.69670399175166
30,147.22539480724936,0.001,144.87992792508527
31,150.0913542942028,0.001,147.76566358949393
32,147.28896802139914,0.001,142.29405495124269
33,144.6092977761036,0.001,143.12457219665723
34,144.2677082106051,0.001,138.66043412057977
35,143.48145545023195,0.001,141.8893653713927
36,144.88852590114917,0.001,141.1304939097928
37,140.59784169616194,0.001,138.82155428844416
38,139.92125874925807,0.001,137.3788595476161
39,140.91818560257084,0.001,136.928427805834
40,137.1274371107617,0.001,144.5371742207561
41,137.72251970851005,0.001,135.7441619971385
42,136.42943188365223,0.001,134.5901312986839
43,135.873825610969,0.001,135.18784115112175
44,134.76539292976037,0.001,130.5169293806197
45,134.4354162611574,0.001,133.59854701254216
46,134.02660341721466,0.001,131.80750507391613
47,134.6004141116419,0.001,132.05317859260404
48,132.4987112364761,0.001,134.35271351421943
49,133.41993940173097,0.001,133.34159238919793
50,133.12765653493196,0.00098,131.9893739661392
51,128.90255258727825,0.00098,129.23831683198824
52,130.42946058877467,0.00098,130.26632932996904
53,131.75868173855454,0.00098,129.3017555916988
54,128.21340700405747,0.00098,126.69896366926577
55,129.5799991961933,0.00098,124.90336439253565
56,127.98449294246845,0.00098,124.02374523257082
57,127.47143772308704,0.00098,128.93849194421165
58,127.40653181945902,0.00098,124.55727142268425
59,128.59088565263386,0.00098,128.75075941567263
60,125.7930116005007,0.00098,124.10554746961748
61,125.5481880276555,0.00098,122.83721502613432
62,125.6724807587429,0.00098,124.18675710512156
63,125.68002551349241,0.00098,120.94946428374753
64,124.84453382855821,0.00098,120.19902123800537
65,121.40645847035877,0.00098,123.25640288946067
66,123.46651089606594,0.00098,125.40324039643612
67,123.62030748585563,0.00098,124.59412713465706
68,121.69326795511577,0.00098,120.84208472689292
69,121.96674249974848,0.00098,129.6629819531958
70,121.60807236312436,0.00096040004,122.15522812004376
71,122.6770175171531,0.00096040004,122.8066559575426
72,120.26178258449877,0.00096040004,117.33236457505109
73,120.14752896943101,0.00096040004,120.78645295205614
74,121.01464632454994,0.00096040004,120.6047838172134
75,121.92740801910855,0.00096040004,122.37624577933045
76,119.7004557367581,0.00096040004,126.74710795139268
77,119.85805730044743,0.00096040004,120.93452951039971
78,120.57645178711039,0.00094119203,118.31385780277108
79,117.91705638259205,0.00094119203,124.20614713347176
80,118.63164623380696,0.00094119203,117.14830757083749
81,116.23369784220732,0.00094119203,116.74880490574493
82,117.64459838044782,0.00094119203,117.46087122834203
83,119.71429376934299,0.00094119203,118.66863356445837
84,119.60851061996536,0.00094119203,119.25397495552497
85,118.984425631724,0.00094119203,116.91998690104253
86,117.75626835103454,0.00094119203,118.90067073277065
87,116.38902442925803,0.0009223682,119.60294315817532
88,117.57940662440969,0.0009223682,119.2677576329347
89,114.85613415529875,0.0009223682,116.53543783284155
90,116.36034379392912,0.0009223682,121.15982943165059
91,116.64023490450275,0.0009223682,118.7620153949545
92,116.3489606993313,0.0009223682,120.16168143234499
93,115.46640990148136,0.0009223682,114.45883446682153
94,115.02048146230467,0.0009223682,121.01159582742432
95,112.35230405057841,0.0009223682,116.55312024535478
96,115.5077741917093,0.0009223682,115.99214864007641
97,114.19445428484511,0.0009223682,113.70109565480823
98,114.64242443635096,0.0009223682,117.03907758669746
99,113.9020900425824,0.0009223682,113.58167088198226
100,112.27139725376718,0.0009223682,113.60249557249271
101,112.78212245226302,0.0009223682,114.60586388052214
102,112.09566618474958,0.0009223682,117.1611007624871
103,112.56620858636859,0.0009223682,118.58820147160941
104,112.67407390885488,0.0009223682,113.81200060654916
105,111.75655671178207,0.00090392085,113.38731057303292
106,113.02775836900297,0.00090392085,115.49147788436021
107,111.5800895501132,0.00090392085,115.4689550676356
108,112.49023895358565,0.00090392085,116.4559027470016
109,110.81776076644215,0.00090392085,116.31196488524866
110,112.88002855860772,0.00090392085,112.79482144725566
111,113.35463099693185,0.00090392085,114.48472142040282
112,111.69039121472815,0.00090392085,114.24823010339132
113,109.298697179032,0.00090392085,113.41571501374372
114,111.71627226555921,0.00090392085,112.90792909779942
115,110.15337268392838,0.00090392085,117.91655395212798
116,109.07073628566356,0.0008858424,119.33513623328777
117,112.3744754221902,0.0008858424,115.23966212943597
118,110.53600370429247,0.0008858424,112.36988298721396
119,112.01052424682314,0.0008858424,112.35433890304812
120,111.72859949140407,0.0008858424,114.37210396870123
121,109.21541218101287,0.0008858424,110.65404196635737
122,107.55702076306193,0.0008858424,112.6676348676999
123,110.84724166737267,0.0008858424,116.60293177554482
124,109.25084273969357,0.0008858424,112.27654836718173
125,110.21015429615382,0.0008858424,112.12722601311803
126,108.90173398677389,0.0008858424,111.42884332511402
127,111.86869674100608,0.0008681256,112.65435666454081
128,111.45196876083045,0.0008681256,113.34293942395138
129,109.76918499663496,0.0008681256,111.56625901333884
130,107.2722571263859,0.0008681256,113.66565539629451
131,107.83949129379803,0.00085076306,114.60947382975085
132,107.46049679017581,0.00085076306,112.39167243965714
133,107.58070996981948,0.00085076306,113.22365134102958
134,108.00439670429894,0.00085076306,109.6276350912551
135,109.13851830971181,0.00085076306,109.76617339858436
136,108.10252783033583,0.00085076306,114.24636849015151
137,107.99632355704236,0.00085076306,112.56127536335258
138,107.88156158295436,0.00085076306,110.62906142745955
139,108.38489588457554,0.00085076306,112.16471224415059
140,107.47946590056665,0.0008337478,117.87810314764398
141,109.97832632302051,0.0008337478,112.69105577315219
142,107.11036097904541,0.0008337478,113.51342069500883
143,106.45114672994535,0.0008337478,110.60249358934183
144,104.9883645644433,0.0008170728,113.61639434617777
145,107.59347026186005,0.0008170728,113.55192276640174
146,106.06695448304488,0.0008170728,110.09227751046579
147,105.49807597550982,0.0008170728,113.23657342929205
148,104.39442998022582,0.00080073136,112.73650021660596
149,106.1921063481674,0.00080073136,111.16332252248401
150,109.06329706138244,0.00080073136,112.32724637401347
151,104.2839291178765,0.00080073136,110.70863171013035
152,106.12969794202206,0.00078471674,110.98202423685731
153,103.92206917473332,0.00078471674,110.39734278432024
154,104.20449075018786,0.00078471674,111.29724761110627
155,103.51186195455776,0.00078471674,113.35585778356239
156,103.79938795712852,0.0007690224,109.14572842574401
157,106.32214090401062,0.0007690224,108.18410447691232
158,104.64995713811213,0.0007690224,110.34825269492177
159,104.88819574953905,0.0007690224,112.03571342525626
160,103.42252753623089,0.0007690224,110.872876356803
161,104.25741909748287,0.0007690224,110.89799121729669
162,104.07961140501361,0.0007690224,109.99547996480023
163,104.58756319365493,0.00075364194,112.72570587715452
164,104.83191037375734,0.00075364194,111.55129377158192
165,104.10960931287674,0.00075364194,110.45000468416961
166,102.04869383563647,0.00075364194,111.0270456545591
167,102.53317763042291,0.0007385691,110.19373330547525
168,103.21487522441554,0.0007385691,109.09379363751437
169,103.67969742105969,0.0007385691,109.57758034645678
170,104.31579229092321,0.0007385691,110.28313387042085
171,103.22460350745155,0.00072379777,111.13725723282991
172,103.18169299800994,0.00072379777,109.95956788027198
173,102.62084055658596,0.00072379777,115.0345677212921
174,104.86995639453085,0.00072379777,113.69475634090371
175,102.19141575827527,0.0007093218,109.8074660992648
176,103.65030379319073,0.0007093218,110.94824935798358
177,102.20512737128668,0.0007093218,110.58649135634671
