epoch,loss,lr,val_loss
100,104.69167099031324,0.00043046725,106.74760223126437
101,103.64929245893073,0.00043046725,105.49014069980248
102,103.96852470675734,0.00043046725,103.4851323833527
103,103.7038600414512,0.00043046725,103.19138155075713
104,104.25521050339327,0.00043046725,105.50535629387188
105,104.2575557976835,0.00038742053,105.66942431719295
106,102.10476931346663,0.00038742053,103.00517935911644
107,104.27026498166309,0.00038742053,104.67559335874563
108,103.31608202657287,0.00038742053,106.18461379431244
109,103.94334829267459,0.00038742053,104.80299095538966
110,103.84144987967133,0.00038742053,103.99549066725915
111,102.11393372796533,0.00038742053,105.22187036499942
112,103.10460231306187,0.00034867847,104.16051479876361
113,103.63820429357001,0.00034867847,104.32116960634094
114,101.31985584100761,0.00034867847,104.49653605820669
115,102.02122135307707,0.00034867847,104.59512913393539
116,101.62057723320711,0.00031381063,103.79105799231442
117,100.80382411062061,0.00031381063,104.31159276583269
118,101.2293237109592,0.00031381063,106.46352402864287
119,100.43834808052443,0.00031381063,103.82556761220242
120,100.51667398522206,0.00028242957,103.67641621066215
121,101.21166182089215,0.00028242957,103.1255641654534
122,101.51029325480384,0.00028242957,104.01375648670627
123,99.88654032972886,0.00028242957,103.82941720308986
124,100.9006382702368,0.0002541866,103.16497416757487
125,101.0681301943838,0.0002541866,102.81827303418284
126,101.93460337051792,0.0002541866,103.07724861939919
127,99.37734294119373,0.0002541866,103.22964340685262
128,99.3572508693246,0.0002541866,103.94355868985906
129,99.75037099788192,0.0002541866,103.54197348687882
130,100.25829133010335,0.0002541866,105.03653710485145
131,101.22771781062191,0.00022876794,103.44645553244683
132,99.75751705799539,0.00022876794,104.79642380039367
133,99.24799038937897,0.00022876794,104.12000723735346
134,98.99059614299415,0.00022876794,103.60374929262156
135,99.87625018708489,0.00020589115,103.17098776943317
136,98.18605708026159,0.00020589115,102.11110820012242
137,99.59737218748604,0.00020589115,102.45014821676384
138,100.86144920045496,0.00020589115,103.1832831410409
139,100.1908673424523,0.00020589115,102.91919468143189
140,100.23737850560666,0.00020589115,105.65053490332451
141,99.93399542050277,0.00020589115,103.1625268938206
142,100.23253087165696,0.00018530204,103.45396442187972
143,99.82273573233454,0.00018530204,103.13116395255805
144,99.59334987992457,0.00018530204,103.0565361490055
145,99.17222178699,0.00018530204,102.95408158348403
146,98.70198014830251,0.00016677183,102.62725400668594
147,98.9598488658288,0.00016677183,103.76704518188083
148,99.0133831256734,0.00016677183,102.643065594961
149,98.75630637935215,0.00016677183,102.10658927122581
150,97.99795045456979,0.00016677183,102.39751455632752
151,97.57666005611823,0.00016677183,102.51661537899751
152,100.31366579377176,0.00016677183,102.45318718243362
153,99.28577753853536,0.00016677183,102.84964916094033
154,97.77599567603903,0.00016677183,102.29954753347165
155,97.2497585871581,0.00015009465,102.7326421030866
156,100.33746031035214,0.00015009465,103.03618903728612
157,98.10692194616462,0.00015009465,102.4881464531035
158,98.08828158301887,0.00015009465,102.4980272729466
159,97.58955393636964,0.00013508518,102.12427342923961
160,97.51000577165958,0.00013508518,103.60031038605949
161,98.03601218925301,0.00013508518,102.81480968241789
162,97.98512170841691,0.00013508518,103.14824320038203
163,96.18078132810278,0.00012157666,102.82841650679083
164,97.78335476325388,0.00012157666,102.55623341528609
165,98.40825430040739,0.00012157666,103.1812696528614
166,99.05660920462095,0.00012157666,102.51230699188855
167,96.35197394465511,0.000109418994,103.4626598091822
168,97.33305340313892,0.000109418994,102.60352232837779
169,98.52241645800068,0.000109418994,102.55641383284785
170,97.3858677963399,0.000109418994,102.0587310217377
171,98.05654284310079,0.000109418994,102.59016797878049
172,97.86960706298983,0.000109418994,102.61695161157725
173,97.5025996467403,0.000109418994,102.67650219090643
174,97.4253029835416,0.000109418994,102.3539363480024
175,96.7805713908739,0.000109418994,102.71758320252187
176,97.41702981443349,9.8477096e-05,102.53717906390558
177,97.81645200052674,9.8477096e-05,102.74966508515027
178,95.8542274552619,9.8477096e-05,103.26054756828333
179,96.14238799738743,9.8477096e-05,102.50746760383713
180,97.865101104465,8.8629386e-05,102.67622446783375
181,96.82807509562002,8.8629386e-05,102.7258351835093
182,96.2614886843482,8.8629386e-05,103.01299482564794
183,97.1677136304114,8.8629386e-05,102.45989921397732
184,98.91559434159139,7.976645e-05,102.58586422175522
185,97.05993091767365,7.976645e-05,102.58327225173967
186,98.38478149103977,7.976645e-05,102.10654475686374
187,97.38999095919978,7.976645e-05,102.02350337830573
188,96.48362736132668,7.976645e-05,101.82923555630234
189,95.17045713096832,7.976645e-05,102.83791593885576
190,98.06474022861258,7.976645e-05,102.26544208301253
191,96.16492863008271,7.976645e-05,102.7106574004242
192,97.41326358094244,7.976645e-05,102.42244641788535
193,96.73114043549901,7.976645e-05,102.51597845157414
194,97.28604930422247,7.17898e-05,102.35182066199347
195,97.1711017695854,7.17898e-05,101.84900239971091
196,96.20501434268031,7.17898e-05,102.27099724102737
